timestamp,elapsed_s,p_mbar,T_degC,Tpot_K,Tdew_degC,rh_pct,VPmax_mbar,VPact_mbar,VPdef_mbar,sh_gkg,H2OC_mmolmol,rho_gm3,wv_ms,max_wv_ms,wd_deg
2013-01-01 04:00:00,14400.0,980.2,4.92,279.68,0.68,73.9,8.68,6.42,2.27,4.08,6.54,1224.89,3.54,4.85,186.8
2013-01-01 04:10:00,15000.0,980.02,5.01,279.78,0.66,73.4,8.73,6.41,2.32,4.08,6.54,1224.29,3.83,5.25,182.9
2013-01-01 04:20:00,15600.0,979.87,5.39,280.17,0.65,71.4,8.97,6.4,2.56,4.07,6.53,1222.44,4.52,7.23,187.5
2013-01-01 04:30:00,16200.0,979.68,6.32,281.13,0.63,66.82,9.57,6.39,3.17,4.07,6.53,1218.12,6.72,10.67,201.2
2013-01-01 04:40:00,16800.0,979.56,7.03,281.85,0.56,63.32,10.05,6.36,3.69,4.05,6.5,1214.9,8.34,11.82,204.5
2013-01-01 04:50:00,17400.0,979.25,7.18,282.03,0.45,62.18,10.15,6.31,3.84,4.02,6.45,1213.89,11.14,14.5,207.4
2013-01-01 05:00:00,18000.0,979.13,7.11,281.97,0.39,62.18,10.1,6.28,3.82,4.0,6.42,1214.05,10.87,15.14,208.7
2013-01-01 05:10:00,18600.0,979.09,7.01,281.87,0.31,62.28,10.03,6.25,3.78,3.98,6.38,1214.45,10.1,13.58,210.5
2013-01-01 05:20:00,19200.0,979.14,6.97,281.83,0.33,62.53,10.01,6.26,3.75,3.99,6.39,1214.68,9.01,12.26,213.6
2013-01-01 05:30:00,19800.0,979.28,6.94,281.78,0.32,62.63,9.98,6.25,3.73,3.98,6.39,1215.0,8.11,13.78,214.8
2013-01-01 05:40:00,20400.0,979.23,6.9,281.75,0.26,62.5,9.96,6.22,3.73,3.96,6.36,1215.11,8.92,11.79,211.2
2013-01-01 05:50:00,21000.0,979.25,6.77,281.62,0.18,62.68,9.87,6.19,3.68,3.94,6.32,1215.71,9.2,11.93,211.9
2013-01-01 06:00:00,21600.0,979.29,6.62,281.46,0.09,62.96,9.77,6.15,3.62,3.91,6.28,1216.46,9.21,11.81,212.4
2013-01-01 06:10:00,22200.0,979.35,6.53,281.36,0.03,63.04,9.71,6.12,3.59,3.9,6.25,1216.93,8.51,11.98,210.2
2013-01-01 06:20:00,22800.0,979.36,6.35,281.18,-0.09,63.29,9.59,6.07,3.52,3.86,6.19,1217.76,8.04,10.49,210.5
2013-01-01 06:30:00,23400.0,979.42,6.23,281.05,-0.22,63.23,9.51,6.01,3.5,3.83,6.14,1218.39,8.65,10.69,209.5
2013-01-01 06:40:00,24000.0,979.5,6.13,280.95,-0.32,63.18,9.45,5.97,3.48,3.8,6.09,1218.91,7.02,9.45,208.9
2013-01-01 06:50:00,24600.0,979.5,5.99,280.8,-0.41,63.38,9.35,5.93,3.42,3.77,6.05,1219.57,6.38,8.13,207.8
2013-01-01 07:00:00,25200.0,979.51,5.85,280.67,-0.49,63.63,9.26,5.89,3.37,3.75,6.02,1220.2,5.06,6.89,201.6
2013-01-01 07:10:00,25800.0,979.52,5.74,280.55,-0.55,63.85,9.19,5.87,3.32,3.73,5.99,1220.72,5.41,7.33,204.3
2013-01-01 07:20:00,26400.0,979.58,5.68,280.49,-0.58,63.96,9.16,5.86,3.3,3.73,5.98,1221.03,5.06,7.29,200.9
2013-01-01 07:30:00,27000.0,979.54,5.5,280.31,-0.64,64.51,9.04,5.83,3.21,3.71,5.95,1221.82,4.84,6.61,194.4
2013-01-01 07:40:00,27600.0,979.53,5.42,280.23,-0.71,64.53,8.99,5.8,3.19,3.69,5.92,1222.16,4.86,6.37,193.7
2013-01-01 07:50:00,28200.0,979.58,5.35,280.15,-0.76,64.61,8.94,5.78,3.16,3.68,5.9,1222.55,4.27,6.05,198.8
2013-01-01 08:00:00,28800.0,979.6,5.27,280.08,-0.8,64.75,8.9,5.76,3.14,3.67,5.88,1222.91,4.01,6.01,203.0
2013-01-01 08:10:00,29400.0,979.6,5.31,280.12,-0.86,64.28,8.92,5.73,3.19,3.65,5.85,1222.74,4.75,6.47,206.8
2013-01-01 08:20:00,30000.0,979.64,5.34,280.14,-0.85,64.25,8.94,5.74,3.19,3.65,5.86,1222.69,4.4,6.21,204.3
2013-01-01 08:30:00,30600.0,979.55,5.35,280.16,-0.83,64.24,8.94,5.75,3.2,3.66,5.87,1222.51,4.48,6.45,202.9
2013-01-01 08:40:00,31200.0,979.57,5.38,280.19,-0.82,64.2,8.96,5.75,3.21,3.66,5.87,1222.4,4.41,5.69,207.8
2013-01-01 08:50:00,31800.0,979.55,5.43,280.24,-0.79,64.13,8.99,5.77,3.23,3.67,5.89,1222.17,4.15,4.97,212.0
2013-01-01 09:00:00,32400.0,979.47,5.5,280.32,-0.79,63.81,9.04,5.77,3.27,3.67,5.89,1221.75,3.85,5.09,213.3
2013-01-01 09:10:00,33000.0,979.41,5.61,280.43,-0.76,63.47,9.11,5.78,3.33,3.68,5.9,1221.19,2.81,3.89,205.8
2013-01-01 09:20:00,33600.0,979.45,5.73,280.55,-0.75,62.96,9.19,5.78,3.4,3.68,5.9,1220.69,3.2,4.81,204.5
2013-01-01 09:30:00,34200.0,979.39,5.78,280.61,-0.74,62.78,9.22,5.79,3.43,3.68,5.91,1220.39,3.36,4.33,192.6
2013-01-01 09:40:00,34800.0,979.27,5.83,280.66,-0.7,62.74,9.25,5.8,3.45,3.69,5.92,1220.04,2.61,3.97,183.0
2013-01-01 09:50:00,35400.0,979.25,5.93,280.77,-0.61,62.71,9.31,5.84,3.47,3.72,5.96,1219.55,2.61,5.17,174.0
2013-01-01 10:00:00,36000.0,979.29,6.02,280.86,-0.49,62.89,9.37,5.89,3.48,3.75,6.02,1219.17,3.09,5.17,176.3
2013-01-01 10:10:00,36600.0,979.35,6.15,280.98,-0.28,63.29,9.46,5.98,3.47,3.81,6.11,1218.65,3.09,4.29,178.2
2013-01-01 10:20:00,37200.0,979.34,6.35,281.18,-0.14,63.08,9.59,6.05,3.54,3.85,6.17,1217.74,3.59,5.97,186.8
2013-01-01 10:30:00,37800.0,979.4,6.74,281.58,0.07,62.29,9.85,6.14,3.72,3.91,6.27,1216.05,4.34,6.37,195.8
2013-01-01 10:40:00,38400.0,979.43,7.09,281.92,0.08,60.88,10.09,6.14,3.95,3.91,6.27,1214.58,4.92,7.53,205.1
2013-01-01 10:50:00,39000.0,979.5,7.26,282.09,0.02,59.94,10.21,6.12,4.09,3.89,6.25,1213.94,5.36,8.21,212.8
2013-01-01 11:00:00,39600.0,979.52,7.29,282.11,0.04,59.88,10.23,6.13,4.1,3.9,6.25,1213.83,5.23,6.95,209.7
2013-01-01 11:10:00,40200.0,979.38,7.42,282.26,0.23,60.16,10.32,6.21,4.11,3.95,6.34,1213.06,5.72,8.73,206.2
2013-01-01 11:20:00,40800.0,979.22,7.62,282.47,0.52,60.63,10.46,6.34,4.12,4.04,6.48,1211.93,5.57,9.29,208.6
2013-01-01 11:30:00,41400.0,979.15,7.83,282.69,0.78,60.88,10.61,6.46,4.15,4.12,6.6,1210.88,6.29,12.23,207.5
2013-01-01 11:40:00,42000.0,978.99,8.02,282.89,0.98,60.97,10.75,6.56,4.2,4.18,6.7,1209.82,8.15,11.25,211.6
2013-01-01 11:50:00,42600.0,978.93,8.1,282.98,1.13,61.3,10.81,6.63,4.18,4.22,6.77,1209.37,7.94,11.01,213.4
2013-01-01 12:00:00,43200.0,979.02,8.08,282.95,1.3,62.16,10.8,6.71,4.09,4.28,6.86,1209.53,6.73,10.13,211.8
2013-01-01 12:10:00,43800.0,979.02,8.02,282.89,1.41,62.93,10.75,6.77,3.99,4.31,6.91,1209.76,6.1,8.59,212.1
2013-01-01 12:20:00,44400.0,978.92,7.98,282.86,1.46,63.32,10.72,6.79,3.93,4.33,6.94,1209.8,6.48,9.61,210.6
2013-01-01 12:30:00,45000.0,978.77,7.87,282.76,1.45,63.73,10.64,6.78,3.86,4.32,6.93,1210.09,8.47,10.93,216.6
2013-01-01 12:40:00,45600.0,978.85,7.79,282.67,1.52,64.41,10.59,6.82,3.77,4.34,6.97,1210.52,6.74,10.81,221.1
2013-01-01 12:50:00,46200.0,978.9,7.75,282.63,1.58,64.86,10.56,6.85,3.71,4.36,6.99,1210.74,7.11,10.57,216.5
2013-01-01 13:00:00,46800.0,978.96,7.63,282.5,1.63,65.63,10.47,6.87,3.6,4.38,7.02,1211.32,7.34,10.73,221.2
2013-01-01 13:10:00,47400.0,979.04,7.59,282.46,1.78,66.54,10.44,6.95,3.49,4.43,7.1,1211.56,5.05,9.73,219.5
2013-01-01 13:20:00,48000.0,979.05,7.51,282.37,1.85,67.25,10.38,6.98,3.4,4.45,7.13,1211.9,6.21,9.85,213.9
2013-01-01 13:30:00,48600.0,979.07,7.37,282.23,1.95,68.36,10.29,7.03,3.25,4.48,7.18,1212.5,6.63,9.41,218.6
2013-01-01 13:40:00,49200.0,979.07,7.33,282.19,2.05,69.06,10.26,7.08,3.17,4.51,7.24,1212.65,5.81,8.53,212.2
2013-01-01 13:50:00,49800.0,978.96,7.28,282.15,2.09,69.5,10.22,7.1,3.12,4.53,7.26,1212.72,6.35,9.47,212.4
2013-01-01 14:00:00,50400.0,978.92,7.29,282.16,2.18,69.92,10.23,7.15,3.08,4.56,7.31,1212.61,5.51,7.37,209.8
2013-01-01 14:10:00,51000.0,978.94,7.34,282.21,2.27,70.1,10.26,7.2,3.07,4.58,7.35,1212.39,6.49,8.77,211.1
2013-01-01 14:20:00,51600.0,978.94,7.39,282.26,2.38,70.4,10.3,7.25,3.05,4.62,7.41,1212.15,6.4,8.73,209.8
2013-01-01 14:30:00,52200.0,978.93,7.34,282.21,2.45,71.0,10.26,7.29,2.98,4.64,7.44,1212.34,6.75,9.37,212.6
2013-01-01 14:40:00,52800.0,978.92,7.33,282.2,2.52,71.4,10.26,7.32,2.93,4.67,7.48,1212.35,6.51,9.33,211.5
2013-01-01 14:50:00,53400.0,978.87,7.33,282.21,2.55,71.6,10.26,7.34,2.91,4.68,7.5,1212.28,6.53,8.37,209.5
2013-01-01 15:00:00,54000.0,978.85,7.33,282.21,2.61,71.9,10.26,7.38,2.88,4.7,7.53,1212.24,6.39,8.89,213.0
2013-01-01 15:10:00,54600.0,978.89,7.33,282.21,2.63,72.0,10.26,7.39,2.87,4.71,7.54,1212.29,6.68,8.97,208.5
2013-01-01 15:20:00,55200.0,979.01,7.27,282.14,2.67,72.5,10.22,7.41,2.81,4.72,7.56,1212.69,6.39,9.53,213.2
2013-01-01 15:30:00,55800.0,978.98,7.18,282.05,2.64,72.8,10.15,7.39,2.76,4.71,7.55,1213.04,7.24,10.09,208.6
2013-01-01 15:40:00,56400.0,979.0,7.13,282.0,2.67,73.2,10.12,7.41,2.71,4.72,7.56,1213.28,8.09,10.73,208.4
2013-01-01 15:50:00,57000.0,979.03,7.06,281.92,2.7,73.7,10.07,7.42,2.65,4.73,7.58,1213.61,7.36,9.93,207.8
2013-01-01 16:00:00,57600.0,979.19,7.06,281.91,2.78,74.1,10.07,7.46,2.61,4.75,7.62,1213.79,6.93,9.01,212.7
2013-01-01 16:10:00,58200.0,979.39,7.06,281.89,2.85,74.5,10.07,7.5,2.57,4.78,7.66,1214.02,6.09,9.69,214.5
2013-01-01 16:20:00,58800.0,979.42,7.06,281.89,2.95,75.0,10.07,7.55,2.52,4.81,7.71,1214.04,5.88,8.59,213.6
2013-01-01 16:30:00,59400.0,979.49,7.01,281.84,3.03,75.7,10.03,7.6,2.44,4.84,7.76,1214.32,5.05,7.69,208.5
2013-01-01 16:40:00,60000.0,979.63,6.99,281.8,3.1,76.2,10.02,7.64,2.39,4.86,7.8,1214.56,5.13,7.81,207.3
2013-01-01 16:50:00,60600.0,979.69,6.97,281.77,3.15,76.6,10.0,7.66,2.34,4.88,7.82,1214.73,5.35,7.69,207.8
2013-01-01 17:00:00,61200.0,979.68,6.94,281.75,3.2,77.0,9.98,7.69,2.3,4.9,7.85,1214.82,5.78,7.17,206.5
2013-01-01 17:10:00,61800.0,979.78,6.93,281.73,3.26,77.4,9.98,7.72,2.25,4.92,7.88,1214.98,5.31,6.41,205.6
2013-01-01 17:20:00,62400.0,979.91,6.96,281.75,3.31,77.5,10.0,7.75,2.25,4.93,7.91,1214.98,5.39,6.97,207.3
2013-01-01 17:30:00,63000.0,979.99,6.95,281.74,3.34,77.7,10.0,7.77,2.23,4.94,7.92,1215.11,3.99,6.09,206.0
2013-01-01 17:40:00,63600.0,980.03,6.97,281.75,3.35,77.7,10.01,7.77,2.23,4.95,7.93,1215.09,4.8,6.79,204.3
2013-01-01 17:50:00,64200.0,980.08,6.99,281.77,3.34,77.5,10.02,7.77,2.26,4.94,7.93,1215.04,5.92,8.61,208.6
2013-01-01 18:00:00,64800.0,980.17,7.04,281.81,3.35,77.3,10.06,7.77,2.28,4.95,7.93,1214.95,6.1,7.57,206.6
2013-01-01 18:10:00,65400.0,980.23,7.06,281.82,3.37,77.3,10.07,7.78,2.29,4.95,7.94,1214.93,6.54,8.43,209.7
2013-01-01 18:20:00,66000.0,980.29,7.06,281.82,3.43,77.6,10.07,7.81,2.26,4.97,7.97,1214.99,5.98,8.65,211.6
2013-01-01 18:30:00,66600.0,980.37,7.06,281.81,3.52,78.1,10.07,7.86,2.21,5.0,8.02,1215.07,5.15,7.45,213.3
2013-01-01 18:40:00,67200.0,980.46,6.99,281.74,3.54,78.6,10.02,7.88,2.14,5.01,8.04,1215.46,5.22,7.63,213.0
2013-01-01 18:50:00,67800.0,980.47,6.99,281.74,3.59,78.9,10.02,7.91,2.11,5.03,8.06,1215.47,6.33,8.21,213.5
2013-01-01 19:00:00,68400.0,980.61,6.93,281.67,3.59,79.2,9.98,7.91,2.08,5.03,8.06,1215.9,5.81,8.73,213.0
2013-01-01 19:10:00,69000.0,980.69,6.88,281.6,3.59,79.5,9.94,7.91,2.04,5.03,8.06,1216.24,5.34,7.65,217.5
2013-01-01 19:20:00,69600.0,980.75,6.86,281.58,3.61,79.7,9.93,7.91,2.02,5.03,8.07,1216.39,5.84,8.09,217.3
2013-01-01 19:30:00,70200.0,980.89,6.89,281.6,3.64,79.7,9.95,7.93,2.02,5.04,8.08,1216.44,6.2,8.43,218.2
2013-01-01 19:40:00,70800.0,981.01,6.89,281.59,3.67,79.9,9.95,7.95,2.0,5.06,8.1,1216.57,5.21,6.69,216.5
2013-01-01 19:50:00,71400.0,981.08,6.8,281.5,3.68,80.4,9.89,7.95,1.94,5.06,8.11,1217.03,4.83,6.21,215.5
2013-01-01 20:00:00,72000.0,981.17,6.83,281.52,3.72,80.5,9.91,7.98,1.93,5.07,8.13,1217.0,5.21,7.57,212.9
2013-01-01 20:10:00,72600.0,981.25,6.86,281.54,3.75,80.5,9.93,7.99,1.94,5.08,8.15,1216.97,4.96,6.37,213.6
2013-01-01 20:20:00,73200.0,981.38,6.85,281.52,3.77,80.7,9.92,8.01,1.92,5.09,8.16,1217.18,4.13,5.85,217.7
2013-01-01 20:30:00,73800.0,981.55,6.82,281.47,3.8,81.0,9.9,8.02,1.88,5.1,8.17,1217.51,3.0,4.93,218.8
2013-01-01 20:40:00,74400.0,981.66,6.81,281.46,3.86,81.4,9.9,8.06,1.84,5.12,8.21,1217.67,3.3,5.21,213.4
2013-01-01 20:50:00,75000.0,981.83,6.8,281.43,3.97,82.1,9.89,8.12,1.77,5.16,8.27,1217.91,3.17,5.21,209.5
2013-01-01 21:00:00,75600.0,981.94,6.76,281.38,4.02,82.6,9.86,8.15,1.72,5.18,8.3,1218.2,3.15,4.36,211.0
2013-01-01 21:10:00,76200.0,982.22,6.66,281.26,4.13,83.8,9.8,8.21,1.59,5.22,8.36,1218.93,2.05,3.22,225.8
2013-01-01 21:20:00,76800.0,982.93,5.59,280.13,3.13,84.1,9.1,7.65,1.45,4.86,7.78,1224.77,3.63,6.25,264.0
2013-01-01 21:30:00,77400.0,983.08,4.44,278.96,2.56,87.5,8.39,7.34,1.05,4.66,7.47,1230.18,2.88,4.61,264.0
2013-01-01 21:40:00,78000.0,983.26,4.2,278.7,2.55,89.0,8.25,7.34,0.91,4.66,7.47,1231.49,2.62,5.41,258.8
2013-01-01 21:50:00,78600.0,983.44,4.09,278.57,2.44,89.0,8.19,7.29,0.9,4.62,7.41,1232.24,2.75,4.93,258.7
2013-01-01 22:00:00,79200.0,983.61,3.97,278.44,2.34,89.1,8.12,7.23,0.88,4.59,7.35,1233.0,2.63,5.93,262.6
2013-01-01 22:10:00,79800.0,983.73,3.81,278.27,2.14,88.8,8.03,7.13,0.9,4.52,7.25,1233.89,2.77,4.73,259.2
2013-01-01 22:20:00,80400.0,983.87,3.68,278.13,1.98,88.6,7.95,7.05,0.91,4.47,7.16,1234.72,2.35,4.49,258.7
2013-01-01 22:30:00,81000.0,983.97,3.59,278.03,1.92,88.8,7.91,7.02,0.89,4.45,7.13,1235.23,2.31,4.12,258.7
2013-01-01 22:40:00,81600.0,984.18,3.54,277.96,1.87,88.8,7.88,6.99,0.88,4.43,7.11,1235.75,1.8,3.04,248.4
2013-01-01 22:50:00,82200.0,984.46,3.57,277.97,1.76,87.9,7.89,6.94,0.96,4.4,7.05,1235.98,1.5,3.8,245.1
2013-01-01 23:00:00,82800.0,984.65,3.63,278.02,1.71,87.2,7.93,6.91,1.01,4.38,7.02,1235.98,0.77,1.72,228.7
2013-01-01 23:10:00,83400.0,984.81,3.76,278.14,1.7,86.3,8.0,6.91,1.1,4.37,7.01,1235.57,1.1,2.14,157.3
2013-01-01 23:20:00,84000.0,985.15,3.76,278.11,1.57,85.5,8.0,6.84,1.16,4.33,6.94,1236.04,1.54,2.68,165.8
2013-01-01 23:30:00,84600.0,985.41,3.78,278.11,1.65,85.9,8.01,6.88,1.13,4.36,6.98,1236.27,1.26,2.36,143.2
2013-01-01 23:40:00,85200.0,985.59,3.75,278.07,1.64,86.0,8.0,6.88,1.12,4.35,6.98,1236.61,0.86,1.64,81.8
2013-01-01 23:50:00,85800.0,985.55,3.74,278.05,1.64,86.1,7.99,6.88,1.11,4.35,6.98,1236.64,1.01,2.2,104.1
2013-01-02 00:00:00,86400.0,985.61,3.71,278.02,1.66,86.4,7.97,6.89,1.08,4.36,6.99,1236.82,1.13,1.98,166.6
2013-01-02 00:10:00,87000.0,985.67,3.68,277.98,1.72,87.0,7.95,6.92,1.03,4.38,7.02,1237.03,0.59,1.4,45.78
2013-01-02 00:20:00,87600.0,985.74,3.71,278.01,1.56,85.8,7.97,6.84,1.13,4.33,6.94,1237.01,0.73,1.8,119.4
2013-01-02 00:30:00,88200.0,985.73,3.72,278.02,1.54,85.6,7.98,6.83,1.15,4.32,6.93,1236.95,0.59,1.42,186.7
2013-01-02 00:40:00,88800.0,985.87,3.62,277.9,1.49,85.9,7.92,6.8,1.12,4.3,6.9,1237.62,0.48,1.2,215.4
2013-01-02 00:50:00,89400.0,985.99,3.64,277.92,1.44,85.5,7.93,6.78,1.15,4.29,6.88,1237.68,1.21,3.28,290.0
2013-01-02 01:00:00,90000.0,986.11,3.65,277.92,1.44,85.4,7.94,6.78,1.16,4.29,6.87,1237.79,0.81,1.72,165.0
2013-01-02 01:10:00,90600.0,986.31,3.37,277.62,1.53,87.7,7.78,6.83,0.96,4.32,6.92,1239.26,0.72,1.48,23.38
2013-01-02 01:20:00,91200.0,986.5,3.21,277.45,1.61,89.2,7.7,6.87,0.83,4.34,6.96,1240.18,0.51,1.16,90.3
2013-01-02 01:30:00,91800.0,986.69,3.1,277.32,1.69,90.4,7.63,6.9,0.73,4.36,6.99,1240.92,0.31,0.8,65.2
2013-01-02 01:40:00,92400.0,986.83,2.96,277.17,1.58,90.6,7.56,6.85,0.71,4.33,6.94,1241.73,0.21,0.42,180.6
2013-01-02 01:50:00,93000.0,986.96,2.84,277.03,1.56,91.3,7.49,6.84,0.65,4.32,6.93,1242.47,0.4,0.92,42.52
2013-01-02 02:00:00,93600.0,987.14,2.7,276.88,1.37,90.9,7.42,6.74,0.68,4.26,6.83,1243.38,0.85,1.68,155.4
2013-01-02 02:10:00,94200.0,987.32,2.57,276.74,1.27,91.1,7.35,6.7,0.65,4.23,6.78,1244.2,0.65,1.36,163.9
2013-01-02 02:20:00,94800.0,987.38,2.62,276.79,1.23,90.5,7.38,6.68,0.7,4.22,6.76,1244.04,0.93,1.74,111.1
2013-01-02 02:30:00,95400.0,987.55,2.55,276.7,1.07,89.9,7.34,6.6,0.74,4.17,6.68,1244.61,0.72,2.0,173.5
2013-01-02 02:40:00,96000.0,987.76,2.57,276.71,1.04,89.6,7.35,6.59,0.76,4.16,6.67,1244.79,0.34,0.88,133.4
2013-01-02 02:50:00,96600.0,987.87,2.33,276.46,0.79,89.5,7.23,6.47,0.76,4.08,6.55,1246.07,0.7,1.36,205.8
2013-01-02 03:00:00,97200.0,987.94,2.2,276.32,0.6,89.1,7.16,6.38,0.78,4.03,6.46,1246.81,0.88,2.2,206.4
2013-01-02 03:10:00,97800.0,987.94,1.99,276.1,0.2,87.9,7.05,6.2,0.85,3.91,6.27,1247.85,1.71,3.41,220.4
2013-01-02 03:20:00,98400.0,988.02,1.99,276.1,0.07,87.0,7.05,6.14,0.92,3.87,6.21,1247.96,1.91,3.0,226.5
2013-01-02 03:30:00,99000.0,988.07,2.09,276.2,0.0,86.0,7.1,6.11,0.99,3.85,6.18,1247.59,2.25,3.55,224.3
2013-01-02 03:40:00,99600.0,988.15,2.3,276.4,-0.07,84.3,7.21,6.08,1.13,3.83,6.15,1246.78,2.17,4.01,216.7
2013-01-02 03:50:00,100200.0,988.19,2.34,276.44,-0.11,83.8,7.23,6.06,1.17,3.82,6.13,1246.63,1.75,3.04,215.6
2013-01-02 04:00:00,100800.0,988.24,2.4,276.5,-0.09,83.5,7.26,6.07,1.2,3.83,6.14,1246.41,2.11,3.24,225.9
2013-01-02 04:10:00,101400.0,988.36,2.42,276.5,-0.13,83.2,7.27,6.05,1.22,3.82,6.12,1246.5,1.79,3.12,230.2
2013-01-02 04:20:00,102000.0,988.41,2.43,276.51,-0.18,82.8,7.28,6.03,1.25,3.8,6.1,1246.51,1.5,3.2,220.9
2013-01-02 04:30:00,102600.0,988.39,2.52,276.61,-0.26,81.8,7.33,5.99,1.33,3.78,6.06,1246.09,1.72,3.14,216.1
2013-01-02 04:40:00,103200.0,988.48,2.48,276.55,-0.32,81.7,7.3,5.97,1.34,3.76,6.04,1246.44,1.42,3.32,233.3
2013-01-02 04:50:00,103800.0,988.54,2.46,276.53,-0.38,81.4,7.3,5.94,1.36,3.75,6.01,1246.58,1.61,2.36,232.7
2013-01-02 05:00:00,104400.0,988.63,2.43,276.49,-0.48,81.0,7.28,5.9,1.38,3.72,5.96,1246.86,1.62,2.72,232.4
2013-01-02 05:10:00,105000.0,988.81,2.43,276.48,-0.53,80.7,7.28,5.87,1.4,3.7,5.94,1247.1,1.53,2.48,226.8
2013-01-02 05:20:00,105600.0,988.93,2.34,276.38,-0.56,81.1,7.23,5.86,1.37,3.7,5.93,1247.68,1.41,2.44,224.7
2013-01-02 05:30:00,106200.0,989.01,2.4,276.44,-0.59,80.5,7.27,5.85,1.42,3.69,5.91,1247.49,2.1,3.04,224.5
2013-01-02 05:40:00,106800.0,989.11,2.43,276.46,-0.6,80.3,7.28,5.85,1.43,3.68,5.91,1247.48,2.53,4.05,215.2
2013-01-02 05:50:00,107400.0,989.22,2.44,276.45,-0.52,80.7,7.28,5.88,1.41,3.7,5.94,1247.58,3.22,4.37,212.8
2013-01-02 06:00:00,108000.0,989.24,2.46,276.48,-0.43,81.1,7.3,5.92,1.38,3.73,5.98,1247.47,3.28,4.93,213.8
2013-01-02 06:10:00,108600.0,989.3,2.66,276.67,-0.34,80.5,7.4,5.96,1.44,3.75,6.02,1246.63,2.32,4.01,205.9
2013-01-02 06:20:00,109200.0,989.28,2.85,276.86,-0.26,79.9,7.5,5.99,1.51,3.78,6.06,1245.75,2.41,3.89,199.0
