timestamp,elapsed_s,FSW_DB_VER,DAY,HOUR,MINUTE,SECOND,SC_ID,CMD_RCV_CNT,CMD_ACC_CNT,CMD_REJ_CNT,CMD_INC_CNT,PAYLOAD_STATUS,PLATFORM_PWR_STATUS,ADCS_PWR_STATUS,PAYLOAD_PWR_STATUS,SPR_PWR_STATUS,SOLAR_V,SOLAR_S,EXT_V,EXT_S,BATT_CHR_V,BATT_CHR_I,BATT_CHR_STATUS,SYS_V,SYS_I,SPR_V,SPR_I,PLAT_5V_V,PLAT_5V_I,ADCS_5V_V,ADCS_5V_I,PAYLOAD_5V_V,PAYLOAD_5V_I,OBC_PWR_V,OBC_PWR_I,ADCS_PROC_PWR_V,ADCS_PROC_PWR_I,ADCS_PER_PWR_V,ADCS_PER_PWR_I,COMMS_PWR_V,COMMS_PWR_I,TEMP_SOLAR,TEMP_EPS,TEMP_BATTERY,TEMP_BACKPLANE,TEMP_OBDH,TEMP_ADCS,TEMP_WHEEL,TEMP_COMMS,TEMP_PAYLOAD,TEMP_EPS_L,TEMP_OBDH_L,TEMP_ADCS_L,TEMP_WHEEL_L,TEMP_COMMS_L,TEMP_PAYLOAD_L,FREQ,RSSI,TX_POWER,FRAME_ERR,TEMP_THERM_EXP_L,THERMISTOR_ROD_1,THERMISTOR_ROD_2,THERMISTOR_ROD_3,THERMISTOR_ROD_4,THERMISTOR_ROD_5,THERMISTOR_ROD_6,THERMISTOR_ROD_7,THERMISTOR_ROD_8,THERMISTOR_ROD_9,THERMISTOR_ROD_10,THERMISTOR_ROD_11,THERMISTOR_ROD_12,THERMISTOR_ROD_13,THERMISTOR_ROD_14,THERMISTOR_ROD_15,THERMISTOR_ROD_16,THERMISTOR_BATH_1,THERMISTOR_BATH_2,THERMISTOR_BATH_3,THERMISTOR_EXP3,THERMISTOR_HEATER,THERMAL_EXP_SW_VERSION,OBC_SW_VERSION,PWR_SW_VERSION,COMMS_SW_VERSION,ADCS_SW_VERSION,ACTUATOR_SW_VERSION,PWR_SYS,PWR_PLAT_5V,PWR_OBC_PWR,PWR_COMMS_PWR,_has_stuck_thermistor,anomaly,anomaly_type
2026-02-03 11:24:59.770,4.867,5.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,1.0,0.0,0.0,7.415,-221.0,0.0,7.307,220.0,0.0,0.0,4.987,104.0,0.098,1.0,0.687,0.0,4.956,190.0,0.0,0.0,0.0,0.0,4.98,58.0,21.98308,21.1024,21.14536,21.28498,23.45088,20.86075,20.79273,21.84525,21.1203,21.0,22.0,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1607.5400000000002,518.648,941.64,288.84000000000003,True,False,
2026-02-03 11:25:00.216,5.313,5.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.305,218.0,0.0,0.0,4.987,105.0,0.098,1.0,0.686,0.0,4.958,201.0,0.0,0.0,0.0,0.0,4.98,58.0,21.98308,21.11135,21.16326,21.28498,23.46878,20.85359,20.80168,21.84883,21.11672,21.0,22.0,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1592.49,523.635,996.558,288.84000000000003,True,False,
2026-02-03 11:25:00.920,6.017,5.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.307,220.0,0.0,0.0,4.987,105.0,0.1,1.0,0.686,0.0,4.957,188.0,0.0,0.0,0.0,0.0,4.98,58.0,21.9795,21.11851,21.15968,21.28319,23.49742,20.8518,20.7802,21.85778,21.11493,21.0,22.0,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1607.5400000000002,523.635,931.916,288.84000000000003,True,False,
2026-02-03 11:25:01.270,6.367,5.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.307,217.0,0.0,0.0,4.987,104.0,0.101,0.0,0.686,0.0,4.958,200.0,0.0,0.0,0.0,0.0,4.981,58.0,21.98666,21.11314,21.16684,21.29035,23.52785,20.85538,20.79273,21.86494,21.1203,21.0,22.0,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1585.619,518.648,991.6,288.89799999999997,True,False,
2026-02-03 11:25:01.720,6.817,5.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.306,221.0,0.0,0.0,4.986,102.0,0.101,0.0,0.687,0.0,4.957,193.0,0.0,0.0,0.0,0.0,4.981,58.0,21.98308,21.10956,21.16326,21.29214,23.56365,20.86612,20.79273,21.8721,21.11672,21.0,22.0,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1614.626,508.572,956.701,288.89799999999997,True,False,
2026-02-03 11:25:02.420,7.517,5.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,1.0,0.0,0.0,7.415,-221.0,0.0,7.306,222.0,0.0,0.0,4.986,104.0,0.101,0.0,0.687,0.0,4.96,201.0,0.0,0.0,0.0,0.0,4.981,58.0,21.98487,21.11672,21.16147,21.28677,23.59229,20.86791,20.79094,21.87747,21.12388,21.0,22.0,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1621.932,518.544,996.96,288.89799999999997,True,False,
2026-02-03 11:25:02.770,7.867,5.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.305,221.0,0.0,0.0,4.986,104.0,0.101,1.0,0.686,0.0,4.957,192.0,0.0,0.0,0.0,0.0,4.981,58.0,21.99382,21.12209,21.17042,21.29393,23.60482,20.86791,20.79094,21.88284,21.12746,21.0,22.0,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1614.405,518.544,951.744,288.89799999999997,True,False,
2026-02-03 11:25:03.221,8.318,5.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.306,221.0,0.0,0.0,4.986,104.0,0.102,0.0,0.687,0.0,4.958,201.0,0.0,0.0,0.0,0.0,4.981,60.0,21.98487,21.1203,21.17221,21.28319,23.63346,20.86254,20.79094,21.88463,21.12925,21.0,22.0,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1614.626,518.544,996.558,298.86,True,False,
2026-02-03 11:25:03.921,9.018,5.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.308,222.0,0.0,0.0,4.986,105.0,0.103,2.0,0.687,0.0,4.956,195.0,0.0,0.0,0.0,0.0,4.981,60.0,21.98129,21.12209,21.17221,21.29751,23.67105,20.8697,20.79452,21.88821,21.12925,21.0,22.0,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1622.376,523.53,966.42,298.86,True,False,
2026-02-03 11:25:04.275,9.372,5.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.307,218.0,0.0,0.0,4.987,105.0,0.102,0.0,0.686,0.0,4.958,200.0,0.0,0.0,0.0,0.0,4.981,60.0,21.98666,21.1203,21.16505,21.27961,23.66568,20.85538,20.78736,21.89358,21.12567,21.0,22.0,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1592.9260000000002,523.635,991.6,298.86,True,False,
2026-02-03 11:25:04.727,9.824,5.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,1.0,0.0,0.0,7.415,-221.0,0.0,7.306,218.0,0.0,0.0,4.987,105.0,0.102,1.0,0.687,0.0,4.956,195.0,0.0,0.0,0.0,0.0,4.981,60.0,21.99203,21.12925,21.17221,21.29393,23.69432,20.86612,20.79631,21.90969,21.12925,21.0,22.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1592.708,523.635,966.42,298.86,True,False,
2026-02-03 11:25:05.431,10.528,5.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.303,218.0,0.0,0.0,4.987,102.0,0.101,1.0,0.687,0.0,4.957,200.0,0.0,0.0,0.0,0.0,4.981,60.0,21.98845,21.12746,21.174,21.29572,23.72654,20.87328,20.79989,21.91506,21.12388,21.0,22.0,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1592.054,508.674,991.4,298.86,True,False,
2026-02-03 11:25:05.780,10.877,5.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.307,220.0,0.0,0.0,4.987,102.0,0.103,1.0,0.687,0.0,4.956,197.0,0.0,0.0,0.0,0.0,4.981,60.0,21.9795,21.13999,21.19548,21.29393,23.76055,20.86612,20.79989,21.91864,21.12567,21.0,22.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1607.5400000000002,508.674,976.332,298.86,True,False,
2026-02-03 11:25:06.234,11.331,5.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.307,218.0,0.0,0.0,4.987,105.0,0.102,0.0,0.687,0.0,4.957,201.0,0.0,0.0,0.0,0.0,4.981,60.0,21.97592,21.13999,21.18474,21.30467,23.77845,20.87149,20.7981,21.9258,21.13283,21.0,22.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1592.9260000000002,523.635,996.357,298.86,True,False,
2026-02-03 11:25:06.932,12.029,5.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.308,210.0,0.0,0.0,4.986,100.0,0.103,1.0,0.686,1.0,4.957,198.0,0.0,0.0,0.0,0.0,4.981,60.0,21.98845,21.1382,21.174,21.29572,23.79456,20.85896,20.79631,21.93654,21.12388,21.0,22.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1534.68,498.6,981.486,298.86,True,False,
2026-02-03 11:25:07.284,12.381,5.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,1.0,0.0,0.0,7.415,-221.0,0.0,7.306,221.0,0.0,0.0,4.987,101.0,0.103,0.0,0.686,0.0,4.957,196.0,0.0,0.0,0.0,0.0,4.981,58.0,21.98129,21.14536,21.18832,21.2993,23.82141,20.8697,20.79273,21.94012,21.13283,21.0,22.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1614.626,503.687,971.572,288.89799999999997,True,False,
2026-02-03 11:25:07.734,12.831,5.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.305,221.0,0.0,0.0,4.986,255.0,0.103,1.0,0.686,0.0,4.956,196.0,0.0,0.0,0.0,0.0,4.981,58.0,21.99024,21.14715,21.18474,21.28677,23.84826,20.87149,20.80526,21.94728,21.12746,21.0,22.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1614.405,1271.4299999999998,971.376,288.89799999999997,True,False,
2026-02-03 11:25:08.440,13.537,5.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.927,0.0,0.0,0.0,7.415,-221.0,0.0,7.31,215.0,0.0,0.0,4.987,101.0,0.103,2.0,0.687,0.0,4.956,196.0,0.0,0.0,0.0,0.0,4.981,58.0,21.99382,21.14536,21.19548,21.29751,23.86795,20.86254,20.79094,21.95265,21.13283,21.0,22.5,0.0,0.0,21.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1571.65,503.687,971.376,288.89799999999997,True,False,
