timestamp,elapsed_s,p_mbar,T_degC,Tpot_K,Tdew_degC,rh_pct,VPmax_mbar,VPact_mbar,VPdef_mbar,sh_gkg,H2OC_mmolmol,rho_gm3,wv_ms,max_wv_ms,wd_deg
2014-01-01 02:10:00,7800.0,986.58,1.12,275.34,-4.48,66.04,6.63,4.38,2.25,2.76,4.44,1250.94,1.95,2.92,202.9
2014-01-01 02:20:00,8400.0,986.51,1.27,275.49,-4.51,65.25,6.7,4.37,2.33,2.76,4.43,1250.2,2.29,3.41,193.6
2014-01-01 02:30:00,9000.0,986.44,1.56,275.79,-4.51,63.87,6.84,4.37,2.47,2.76,4.43,1248.79,2.96,3.97,192.7
2014-01-01 02:40:00,9600.0,986.32,1.68,275.93,-4.41,63.76,6.9,4.4,2.5,2.78,4.46,1248.04,3.37,4.41,182.5
2014-01-01 02:50:00,10200.0,986.19,1.85,276.1,-4.36,63.29,6.98,4.42,2.56,2.79,4.48,1247.13,3.18,4.21,181.8
2014-01-01 03:00:00,10800.0,986.15,1.97,276.22,-4.36,62.75,7.04,4.42,2.62,2.79,4.48,1246.54,2.95,4.25,180.8
2014-01-01 03:10:00,11400.0,986.42,2.09,276.32,-4.39,62.07,7.1,4.41,2.69,2.78,4.47,1246.34,2.04,3.39,188.8
2014-01-01 03:20:00,12000.0,986.2,2.23,276.48,-4.32,61.78,7.17,4.43,2.74,2.8,4.49,1245.42,2.35,4.57,173.3
2014-01-01 03:30:00,12600.0,986.15,2.1,276.36,-4.35,62.19,7.11,4.42,2.69,2.79,4.48,1245.95,0.89,1.74,208.0
2014-01-01 03:40:00,13200.0,986.05,2.14,276.41,-4.4,61.75,7.13,4.4,2.73,2.78,4.47,1245.61,1.79,2.6,206.0
2014-01-01 03:50:00,13800.0,986.06,2.22,276.49,-4.35,61.66,7.17,4.42,2.75,2.79,4.48,1245.26,0.93,2.16,220.0
2014-01-01 04:00:00,14400.0,986.25,2.36,276.62,-4.4,60.77,7.24,4.4,2.84,2.78,4.46,1244.87,0.71,1.44,232.1
2014-01-01 04:10:00,15000.0,986.31,2.61,276.85,-4.46,59.46,7.37,4.38,2.99,2.77,4.44,1243.87,0.41,0.8,280.6
2014-01-01 04:20:00,15600.0,986.32,2.89,277.14,-4.58,57.76,7.52,4.35,3.18,2.74,4.41,1242.6,0.67,1.52,212.7
2014-01-01 04:30:00,16200.0,986.26,2.94,277.19,-4.66,57.22,7.55,4.32,3.23,2.73,4.38,1242.34,1.08,1.46,224.4
2014-01-01 04:40:00,16800.0,986.2,2.97,277.23,-4.69,56.92,7.57,4.31,3.26,2.72,4.37,1242.1,1.16,2.0,205.3
2014-01-01 04:50:00,17400.0,986.17,2.86,277.12,-4.73,57.2,7.51,4.29,3.21,2.71,4.35,1242.57,1.42,2.08,207.0
2014-01-01 05:00:00,18000.0,986.17,2.87,277.13,-4.78,56.97,7.51,4.28,3.23,2.7,4.34,1242.57,0.7,1.48,210.1
2014-01-01 05:10:00,18600.0,986.26,3.07,277.32,-5.04,55.09,7.62,4.2,3.42,2.65,4.25,1241.81,1.13,2.24,235.6
2014-01-01 05:20:00,19200.0,986.29,3.35,277.6,-4.98,54.23,7.77,4.21,3.56,2.66,4.27,1240.58,0.8,2.02,225.6
2014-01-01 05:30:00,19800.0,986.16,3.33,277.6,-4.93,54.48,7.76,4.23,3.53,2.67,4.29,1240.47,1.46,2.6,190.6
2014-01-01 05:40:00,20400.0,986.17,3.33,277.59,-4.99,54.28,7.76,4.21,3.55,2.66,4.27,1240.52,1.07,2.08,203.8
2014-01-01 05:50:00,21000.0,986.25,3.33,277.59,-4.84,54.87,7.76,4.26,3.5,2.69,4.32,1240.57,0.57,1.12,218.7
2014-01-01 06:00:00,21600.0,986.53,3.35,277.58,-5.02,54.06,7.77,4.2,3.57,2.65,4.26,1240.9,0.76,1.58,240.8
2014-01-01 06:10:00,22200.0,986.54,3.47,277.7,-5.1,53.29,7.84,4.18,3.66,2.64,4.23,1240.38,0.77,1.76,190.1
2014-01-01 06:20:00,22800.0,986.47,3.04,277.28,-5.07,55.07,7.6,4.19,3.42,2.64,4.24,1242.2,1.36,2.04,217.2
2014-01-01 06:30:00,23400.0,986.5,2.88,277.12,-4.93,56.27,7.52,4.23,3.29,2.67,4.29,1242.93,1.04,2.68,193.5
2014-01-01 06:40:00,24000.0,986.3,2.84,277.09,-4.79,57.02,7.5,4.27,3.22,2.7,4.33,1242.84,1.39,2.56,177.5
2014-01-01 06:50:00,24600.0,986.45,2.57,276.81,-4.82,58.02,7.35,4.27,3.09,2.69,4.32,1244.25,0.98,1.72,233.1
2014-01-01 07:00:00,25200.0,986.39,2.67,276.91,-4.89,57.28,7.4,4.24,3.16,2.68,4.3,1243.74,0.66,1.6,56.78
2014-01-01 07:10:00,25800.0,986.25,2.34,276.59,-4.63,59.85,7.23,4.33,2.9,2.73,4.39,1245.04,1.92,2.94,194.2
2014-01-01 07:20:00,26400.0,986.35,2.42,276.66,-4.95,58.07,7.27,4.22,3.05,2.67,4.28,1244.85,2.79,4.09,209.0
2014-01-01 07:30:00,27000.0,986.56,2.77,277.0,-4.75,57.52,7.46,4.29,3.17,2.71,4.35,1243.49,1.69,4.15,208.7
2014-01-01 07:40:00,27600.0,986.87,2.56,276.77,-4.56,59.21,7.35,4.35,3.0,2.75,4.41,1244.78,1.64,2.48,197.4
2014-01-01 07:50:00,28200.0,987.07,2.3,276.49,-4.23,61.85,7.21,4.46,2.75,2.82,4.52,1246.15,1.14,2.36,160.4
2014-01-01 08:00:00,28800.0,987.16,2.22,276.39,-4.14,62.65,7.17,4.49,2.68,2.83,4.55,1246.65,1.01,2.56,181.6
2014-01-01 08:10:00,29400.0,987.34,2.1,276.27,-3.95,64.08,7.11,4.56,2.55,2.88,4.61,1247.36,1.96,3.08,155.8
2014-01-01 08:20:00,30000.0,987.48,2.05,276.2,-3.86,64.74,7.08,4.59,2.5,2.89,4.64,1247.76,2.03,2.8,187.0
2014-01-01 08:30:00,30600.0,987.58,2.01,276.15,-3.72,65.64,7.06,4.64,2.43,2.92,4.69,1248.05,0.91,1.84,186.5
2014-01-01 08:40:00,31200.0,987.74,2.0,276.13,-3.52,66.68,7.06,4.7,2.35,2.97,4.76,1248.28,1.11,2.32,194.4
2014-01-01 08:50:00,31800.0,987.8,1.84,275.97,-3.33,68.41,6.98,4.77,2.2,3.01,4.83,1249.04,2.32,4.73,158.7
2014-01-01 09:00:00,32400.0,987.63,1.57,275.71,-3.15,70.7,6.85,4.84,2.01,3.05,4.9,1249.99,3.32,5.61,175.2
2014-01-01 09:10:00,33000.0,987.75,1.51,275.64,-2.97,72.0,6.81,4.91,1.91,3.09,4.97,1250.41,1.66,4.09,172.0
2014-01-01 09:20:00,33600.0,988.01,1.55,275.66,-2.95,71.9,6.83,4.91,1.92,3.1,4.97,1250.55,3.68,5.45,131.2
2014-01-01 09:30:00,34200.0,988.14,1.39,275.49,-2.91,72.9,6.76,4.92,1.83,3.11,4.98,1251.43,4.3,6.01,138.0
2014-01-01 09:40:00,34800.0,988.26,1.37,275.46,-2.86,73.3,6.75,4.95,1.8,3.12,5.0,1251.65,3.81,5.61,130.6
2014-01-01 09:50:00,35400.0,988.36,1.38,275.46,-2.76,73.8,6.75,4.98,1.77,3.14,5.04,1251.75,3.7,5.53,136.5
2014-01-01 10:00:00,36000.0,988.5,1.31,275.38,-2.66,74.7,6.72,5.02,1.7,3.16,5.08,1252.2,3.57,5.31,143.8
2014-01-01 10:10:00,36600.0,988.62,1.24,275.3,-2.38,76.7,6.68,5.13,1.56,3.23,5.19,1252.62,3.15,4.29,142.4
2014-01-01 10:20:00,37200.0,988.57,1.16,275.22,-2.44,76.8,6.64,5.1,1.54,3.22,5.16,1252.95,3.93,4.93,148.4
2014-01-01 10:30:00,37800.0,988.4,1.19,275.27,-2.34,77.2,6.66,5.14,1.52,3.24,5.2,1252.57,4.0,5.45,166.7
2014-01-01 10:40:00,38400.0,988.48,1.25,275.32,-2.35,76.8,6.69,5.14,1.55,3.24,5.2,1252.41,3.52,5.29,166.8
2014-01-01 10:50:00,39000.0,988.55,1.32,275.39,-2.3,76.7,6.72,5.16,1.57,3.25,5.22,1252.16,3.18,5.01,164.8
2014-01-01 11:00:00,39600.0,988.55,1.37,275.44,-2.34,76.2,6.75,5.14,1.61,3.24,5.2,1251.92,3.48,5.45,150.0
2014-01-01 11:10:00,40200.0,988.52,1.47,275.54,-2.24,76.2,6.8,5.18,1.62,3.26,5.24,1251.41,2.9,5.29,151.2
2014-01-01 11:20:00,40800.0,988.5,1.74,275.81,-2.01,76.0,6.93,5.27,1.66,3.32,5.33,1250.12,2.01,3.32,177.5
2014-01-01 11:30:00,41400.0,988.44,1.8,275.88,-2.08,75.3,6.96,5.24,1.72,3.3,5.3,1249.8,3.1,4.65,169.2
2014-01-01 11:40:00,42000.0,988.46,1.84,275.91,-2.01,75.5,6.98,5.27,1.71,3.32,5.33,1249.64,2.75,4.77,165.6
2014-01-01 11:50:00,42600.0,988.28,1.95,276.04,-1.88,75.6,7.03,5.32,1.72,3.35,5.38,1248.86,2.97,4.57,154.9
2014-01-01 12:00:00,43200.0,988.1,2.0,276.1,-1.84,75.6,7.06,5.34,1.72,3.37,5.4,1248.42,3.28,4.89,148.5
2014-01-01 12:10:00,43800.0,988.01,2.04,276.15,-1.78,75.7,7.08,5.36,1.72,3.38,5.42,1248.1,3.63,5.25,138.5
2014-01-01 12:20:00,44400.0,987.95,2.19,276.3,-1.66,75.6,7.15,5.41,1.75,3.41,5.47,1247.34,3.46,4.89,141.9
2014-01-01 12:30:00,45000.0,987.92,2.64,276.76,-1.4,74.6,7.39,5.51,1.88,3.48,5.58,1245.21,2.58,4.65,142.9
2014-01-01 12:40:00,45600.0,987.94,2.86,276.98,-1.26,74.2,7.5,5.57,1.94,3.51,5.64,1244.23,2.55,4.21,130.7
2014-01-01 12:50:00,46200.0,987.94,3.06,277.18,-1.03,74.4,7.61,5.66,1.95,3.57,5.73,1243.26,2.61,4.65,158.3
2014-01-01 13:00:00,46800.0,987.85,3.26,277.38,-0.91,74.0,7.72,5.71,2.01,3.6,5.78,1242.24,2.56,4.95,154.9
2014-01-01 13:10:00,47400.0,987.72,3.35,277.48,-0.86,73.8,7.77,5.73,2.04,3.62,5.81,1241.66,3.01,4.73,147.2
2014-01-01 13:20:00,48000.0,987.71,3.5,277.64,-0.7,73.9,7.85,5.8,2.05,3.66,5.88,1240.95,2.88,5.01,168.6
2014-01-01 13:30:00,48600.0,987.71,3.65,277.79,-0.56,73.9,7.94,5.86,2.07,3.7,5.94,1240.25,2.78,4.33,179.6
2014-01-01 13:40:00,49200.0,987.57,3.73,277.88,-0.46,74.0,7.98,5.91,2.08,3.73,5.98,1239.69,2.9,4.49,178.9
2014-01-01 13:50:00,49800.0,987.53,3.85,278.0,-0.33,74.1,8.05,5.96,2.08,3.77,6.04,1239.08,2.6,4.49,160.2
2014-01-01 14:00:00,50400.0,987.45,3.78,277.95,-0.31,74.5,8.01,5.97,2.04,3.77,6.05,1239.25,3.44,5.21,168.9
2014-01-01 14:10:00,51000.0,987.4,3.76,277.92,-0.25,75.0,8.0,6.0,2.0,3.79,6.08,1239.3,2.86,4.41,170.5
2014-01-01 14:20:00,51600.0,987.49,3.89,278.05,-0.12,75.0,8.07,6.06,2.02,3.82,6.13,1238.78,3.41,4.73,172.7
2014-01-01 14:30:00,52200.0,987.38,4.02,278.19,-0.01,74.9,8.15,6.1,2.04,3.85,6.18,1238.05,2.39,4.25,169.9
2014-01-01 14:40:00,52800.0,987.35,4.35,278.52,0.16,74.1,8.34,6.18,2.16,3.9,6.26,1236.5,2.8,4.53,176.4
2014-01-01 14:50:00,53400.0,987.35,4.42,278.59,0.14,73.6,8.38,6.17,2.21,3.9,6.25,1236.19,3.75,5.59,173.5
2014-01-01 15:00:00,54000.0,987.29,4.27,278.45,0.03,73.8,8.29,6.12,2.17,3.87,6.2,1236.8,3.75,6.41,176.2
2014-01-01 15:10:00,54600.0,987.37,3.94,278.11,-0.05,75.1,8.1,6.09,2.02,3.84,6.16,1238.38,2.83,4.25,174.5
2014-01-01 15:20:00,55200.0,987.37,3.65,277.82,-0.18,75.9,7.94,6.03,1.91,3.81,6.1,1239.7,3.62,4.89,195.5
2014-01-01 15:30:00,55800.0,987.38,3.5,277.66,-0.25,76.4,7.85,6.0,1.85,3.79,6.08,1240.44,2.95,4.81,189.8
2014-01-01 15:40:00,56400.0,987.34,3.32,277.49,-0.31,77.0,7.75,5.97,1.78,3.77,6.05,1241.2,2.66,4.0,185.9
2014-01-01 15:50:00,57000.0,987.31,3.16,277.33,-0.34,77.7,7.67,5.96,1.71,3.76,6.03,1241.88,1.87,3.28,189.9
2014-01-01 16:00:00,57600.0,987.27,3.07,277.24,-0.32,78.3,7.62,5.97,1.65,3.77,6.04,1242.23,2.01,4.24,182.9
2014-01-01 16:10:00,58200.0,987.21,2.98,277.16,-0.29,79.0,7.57,5.98,1.59,3.78,6.06,1242.56,2.7,3.56,193.1
2014-01-01 16:20:00,58800.0,987.14,2.86,277.04,-0.18,80.3,7.5,6.03,1.48,3.81,6.1,1242.99,3.03,5.65,194.7
2014-01-01 16:30:00,59400.0,987.07,2.82,277.01,-0.02,81.5,7.48,6.1,1.38,3.85,6.18,1243.05,3.25,4.79,204.7
2014-01-01 16:40:00,60000.0,987.09,2.75,276.93,0.04,82.3,7.44,6.13,1.32,3.87,6.21,1243.39,2.74,4.05,197.3
2014-01-01 16:50:00,60600.0,987.05,2.64,276.83,0.05,83.0,7.39,6.13,1.26,3.87,6.21,1243.82,3.03,3.95,195.7
2014-01-01 17:00:00,61200.0,987.01,2.48,276.67,0.0,83.6,7.3,6.11,1.2,3.86,6.19,1244.5,2.53,3.65,187.8
2014-01-01 17:10:00,61800.0,987.03,2.19,276.38,-0.11,84.7,7.15,6.06,1.09,3.83,6.14,1245.87,2.59,3.53,193.1
2014-01-01 17:20:00,62400.0,987.01,2.31,276.5,0.1,85.3,7.21,6.15,1.06,3.89,6.24,1245.25,2.09,2.68,183.3
2014-01-01 17:30:00,63000.0,986.91,2.05,276.25,-0.11,85.5,7.09,6.06,1.03,3.83,6.14,1246.31,1.94,2.8,173.4
2014-01-01 17:40:00,63600.0,986.74,1.82,276.03,-0.21,86.3,6.97,6.01,0.95,3.8,6.09,1247.18,2.19,3.63,171.9
2014-01-01 17:50:00,64200.0,986.66,1.43,275.65,-0.44,87.3,6.77,5.91,0.86,3.74,5.99,1248.9,2.3,3.59,175.7
2014-01-01 18:00:00,64800.0,986.6,1.07,275.29,-0.61,88.5,6.6,5.84,0.76,3.69,5.92,1250.49,2.06,3.12,178.2
2014-01-01 18:10:00,65400.0,986.48,1.06,275.29,-0.44,89.7,6.6,5.92,0.68,3.74,6.0,1250.36,2.43,3.69,167.4
2014-01-01 18:20:00,66000.0,986.4,1.11,275.34,-0.42,89.5,6.62,5.92,0.7,3.74,6.01,1250.03,1.68,3.43,177.7
2014-01-01 18:30:00,66600.0,986.26,1.17,275.42,-0.28,90.0,6.65,5.99,0.67,3.78,6.07,1249.53,0.66,1.28,133.7
2014-01-01 18:40:00,67200.0,986.15,1.15,275.41,-0.39,89.4,6.64,5.94,0.7,3.75,6.02,1249.5,0.82,1.52,138.4
2014-01-01 18:50:00,67800.0,985.95,1.29,275.56,-0.15,90.1,6.71,6.04,0.66,3.82,6.13,1248.59,1.21,1.96,179.6
2014-01-01 19:00:00,68400.0,985.89,1.46,275.74,-0.13,89.1,6.79,6.05,0.74,3.82,6.13,1247.73,1.49,2.24,170.2
2014-01-01 19:10:00,69000.0,985.76,1.41,275.7,-0.12,89.5,6.76,6.05,0.71,3.83,6.14,1247.79,1.77,3.2,181.1
2014-01-01 19:20:00,69600.0,985.56,1.52,275.83,-0.05,89.2,6.82,6.08,0.74,3.85,6.17,1247.0,3.18,4.75,200.0
2014-01-01 19:30:00,70200.0,985.46,1.71,276.03,0.07,88.8,6.91,6.14,0.77,3.88,6.23,1245.98,3.77,4.57,194.0
2014-01-01 19:40:00,70800.0,985.42,1.74,276.06,0.06,88.5,6.93,6.13,0.8,3.88,6.22,1245.79,3.57,4.37,189.3
2014-01-01 19:50:00,71400.0,985.37,1.78,276.1,0.01,88.0,6.95,6.11,0.83,3.87,6.2,1245.59,2.84,4.01,190.3
2014-01-01 20:00:00,72000.0,985.27,1.53,275.86,-0.18,88.3,6.83,6.03,0.8,3.81,6.12,1246.61,2.89,3.87,190.7
2014-01-01 20:10:00,72600.0,985.03,1.24,275.59,-0.3,89.4,6.68,5.98,0.71,3.78,6.07,1247.65,2.76,3.69,200.4
2014-01-01 20:20:00,73200.0,984.97,1.22,275.57,-0.23,90.0,6.67,6.01,0.67,3.8,6.1,1247.65,2.85,4.09,200.4
2014-01-01 20:30:00,73800.0,984.91,1.33,275.69,-0.2,89.5,6.73,6.02,0.71,3.81,6.11,1247.09,2.48,3.65,190.5
2014-01-01 20:40:00,74400.0,984.73,1.34,275.71,-0.22,89.3,6.73,6.01,0.72,3.8,6.1,1246.83,2.54,3.77,174.6
2014-01-01 20:50:00,75000.0,984.64,1.28,275.66,-0.28,89.3,6.7,5.98,0.72,3.79,6.08,1246.99,3.25,4.21,190.9
2014-01-01 21:00:00,75600.0,984.57,1.18,275.56,-0.34,89.6,6.65,5.96,0.69,3.77,6.05,1247.38,3.32,4.81,197.4
2014-01-01 21:10:00,76200.0,984.48,1.41,275.8,-0.13,89.4,6.77,6.05,0.72,3.83,6.14,1246.16,3.51,4.45,198.6
2014-01-01 21:20:00,76800.0,984.25,1.64,276.05,-0.08,88.3,6.88,6.07,0.8,3.85,6.17,1244.8,3.33,4.57,189.2
2014-01-01 21:30:00,77400.0,984.17,1.68,276.09,-0.11,87.9,6.9,6.06,0.83,3.84,6.16,1244.56,3.62,4.81,189.8
2014-01-01 21:40:00,78000.0,984.08,1.66,276.08,-0.15,87.7,6.89,6.04,0.85,3.83,6.14,1244.54,3.07,5.41,188.8
2014-01-01 21:50:00,78600.0,983.98,1.68,276.11,-0.14,87.7,6.9,6.05,0.85,3.83,6.15,1244.32,3.57,5.49,179.0
2014-01-01 22:00:00,79200.0,983.76,1.69,276.14,-0.21,87.1,6.9,6.01,0.89,3.81,6.11,1243.98,4.1,5.55,178.0
2014-01-01 22:10:00,79800.0,983.67,1.61,276.07,-0.28,87.2,6.86,5.99,0.88,3.79,6.09,1244.25,3.83,5.53,178.8
2014-01-01 22:20:00,80400.0,983.59,1.6,276.07,-0.3,87.1,6.86,5.97,0.88,3.79,6.07,1244.19,3.08,4.41,182.0
2014-01-01 22:30:00,81000.0,983.54,1.63,276.1,-0.28,87.1,6.87,5.99,0.89,3.79,6.09,1244.01,3.38,4.55,188.8
2014-01-01 22:40:00,81600.0,983.39,1.6,276.08,-0.29,87.2,6.86,5.98,0.88,3.79,6.08,1243.96,3.35,5.45,185.2
2014-01-01 22:50:00,82200.0,983.27,1.67,276.16,-0.24,87.1,6.89,6.0,0.89,3.81,6.11,1243.48,3.3,4.73,189.5
2014-01-01 23:00:00,82800.0,983.0,1.76,276.27,-0.22,86.6,6.94,6.01,0.93,3.81,6.11,1242.7,2.71,3.73,187.2
2014-01-01 23:10:00,83400.0,982.79,1.77,276.3,-0.23,86.5,6.94,6.01,0.94,3.81,6.11,1242.39,3.03,4.25,194.0
2014-01-01 23:20:00,84000.0,982.59,1.75,276.29,-0.21,86.8,6.93,6.02,0.91,3.82,6.12,1242.25,3.24,4.53,200.1
2014-01-01 23:30:00,84600.0,982.4,1.93,276.49,-0.08,86.5,7.02,6.07,0.95,3.85,6.18,1241.17,3.41,4.81,193.6
2014-01-01 23:40:00,85200.0,982.35,2.12,276.68,-0.05,85.5,7.12,6.09,1.03,3.86,6.2,1240.23,3.18,4.53,191.9
2014-01-01 23:50:00,85800.0,982.2,2.14,276.71,-0.05,85.4,7.13,6.09,1.04,3.86,6.2,1239.97,2.63,3.57,193.0
2014-01-02 00:00:00,86400.0,982.04,2.11,276.7,-0.07,85.4,7.11,6.07,1.04,3.86,6.19,1239.9,2.39,3.81,195.3
2014-01-02 00:10:00,87000.0,982.01,1.95,276.54,-0.15,85.9,7.03,6.04,0.99,3.83,6.15,1240.61,2.43,3.43,187.6
2014-01-02 00:20:00,87600.0,981.89,1.86,276.47,-0.11,86.7,6.99,6.06,0.93,3.85,6.17,1240.81,2.25,3.16,184.7
2014-01-02 00:30:00,88200.0,981.81,1.83,276.43,-0.11,86.9,6.97,6.06,0.91,3.85,6.17,1240.89,2.65,3.93,172.8
2014-01-02 00:40:00,88800.0,981.73,1.81,276.42,-0.11,87.0,6.96,6.06,0.91,3.85,6.17,1240.85,2.11,3.28,182.6
2014-01-02 00:50:00,89400.0,981.68,1.86,276.47,-0.07,87.0,6.99,6.08,0.91,3.86,6.19,1240.58,1.46,2.6,185.9
2014-01-02 01:00:00,90000.0,981.55,1.96,276.59,-0.03,86.6,7.04,6.1,0.94,3.87,6.21,1239.93,1.14,1.88,194.9
2014-01-02 01:10:00,90600.0,981.48,2.13,276.77,0.08,86.2,7.12,6.14,0.98,3.9,6.26,1239.05,1.16,1.86,185.9
2014-01-02 01:20:00,91200.0,981.41,2.3,276.94,0.16,85.7,7.21,6.18,1.03,3.93,6.3,1238.19,1.56,2.34,177.6
2014-01-02 01:30:00,91800.0,981.38,2.48,277.13,0.21,84.9,7.31,6.2,1.1,3.94,6.32,1237.32,2.09,2.84,180.4
2014-01-02 01:40:00,92400.0,981.35,2.55,277.2,0.21,84.5,7.34,6.2,1.14,3.94,6.32,1236.99,2.1,3.53,189.7
2014-01-02 01:50:00,93000.0,981.26,2.61,277.27,0.23,84.2,7.37,6.21,1.17,3.95,6.33,1236.58,2.66,3.81,186.8
2014-01-02 02:00:00,93600.0,981.25,2.52,277.17,0.2,84.6,7.32,6.2,1.13,3.94,6.31,1237.01,2.25,3.08,193.9
2014-01-02 02:10:00,94200.0,981.26,2.5,277.15,0.24,85.0,7.31,6.22,1.1,3.95,6.34,1237.09,2.52,3.57,181.9
2014-01-02 02:20:00,94800.0,981.17,2.61,277.27,0.3,84.7,7.37,6.24,1.13,3.97,6.36,1236.47,2.7,3.57,179.0
2014-01-02 02:30:00,95400.0,981.13,2.63,277.29,0.25,84.3,7.38,6.22,1.16,3.95,6.34,1236.35,2.18,3.14,177.8
2014-01-02 02:40:00,96000.0,981.07,2.65,277.32,0.3,84.4,7.39,6.24,1.15,3.97,6.36,1236.15,2.02,2.84,187.2
2014-01-02 02:50:00,96600.0,981.05,3.1,277.77,0.32,81.9,7.63,6.25,1.38,3.97,6.37,1234.14,2.75,3.36,197.9
2014-01-02 03:00:00,97200.0,981.02,3.52,278.2,0.3,79.4,7.86,6.24,1.62,3.97,6.36,1232.23,2.91,4.05,191.4
2014-01-02 03:10:00,97800.0,980.96,3.69,278.38,0.31,78.5,7.96,6.25,1.71,3.97,6.37,1231.38,2.07,3.06,183.4
2014-01-02 03:20:00,98400.0,980.89,3.76,278.45,0.31,78.1,8.0,6.25,1.75,3.97,6.37,1230.96,1.4,2.6,182.4
2014-01-02 03:30:00,99000.0,980.79,3.86,278.56,0.33,77.7,8.05,6.26,1.8,3.98,6.38,1230.41,1.05,2.16,149.5
2014-01-02 03:40:00,99600.0,980.66,3.53,278.24,0.17,78.6,7.87,6.19,1.68,3.93,6.31,1231.74,2.54,3.57,151.8
2014-01-02 03:50:00,100200.0,980.47,3.1,277.82,0.19,81.1,7.64,6.19,1.44,3.94,6.32,1233.41,1.45,2.92,173.0
2014-01-02 04:00:00,100800.0,980.36,3.11,277.85,0.24,81.3,7.64,6.21,1.43,3.95,6.34,1233.2,1.37,3.02,165.9
2014-01-02 04:10:00,101400.0,980.3,3.43,278.17,0.37,80.3,7.81,6.27,1.54,3.99,6.4,1231.7,0.67,1.62,181.0
2014-01-02 04:20:00,102000.0,980.33,3.78,278.52,0.38,78.4,8.01,6.28,1.73,3.99,6.41,1230.17,1.09,1.76,185.0
2014-01-02 04:30:00,102600.0,980.27,3.88,278.62,0.39,77.9,8.07,6.28,1.78,4.0,6.41,1229.66,2.37,3.45,200.8
2014-01-02 04:40:00,103200.0,980.15,4.03,278.79,0.36,76.9,8.15,6.27,1.88,3.99,6.4,1228.83,3.37,4.53,203.1
2014-01-02 04:50:00,103800.0,980.13,4.0,278.76,0.33,76.9,8.14,6.26,1.88,3.98,6.38,1228.94,2.15,4.05,187.0
2014-01-02 05:00:00,104400.0,980.15,3.55,278.3,0.28,79.1,7.88,6.24,1.65,3.97,6.36,1230.97,2.16,3.28,174.0
2014-01-02 05:10:00,105000.0,980.01,3.09,277.85,0.16,81.0,7.63,6.18,1.45,3.93,6.3,1232.9,2.44,3.2,170.1
2014-01-02 05:20:00,105600.0,979.89,2.94,277.71,0.22,82.2,7.55,6.21,1.34,3.95,6.33,1233.37,1.58,2.66,181.7
2014-01-02 05:30:00,106200.0,979.81,3.14,277.92,0.23,81.1,7.66,6.21,1.45,3.95,6.34,1232.38,1.72,3.28,176.4
2014-01-02 05:40:00,106800.0,979.73,2.98,277.76,0.14,81.5,7.57,6.17,1.4,3.93,6.3,1233.03,1.51,2.16,182.4
2014-01-02 05:50:00,107400.0,979.52,2.93,277.72,0.17,82.0,7.54,6.18,1.36,3.94,6.31,1233.0,1.86,3.08,182.5
2014-01-02 06:00:00,108000.0,979.34,3.29,278.1,0.27,80.5,7.74,6.23,1.51,3.97,6.36,1231.13,1.79,3.36,191.2
